Arquivo,Linha,Coluna,Padrão,Match,Severidade,Crítico,Descrição,Sugestão
src/pages/brand/LogoGitHubPreview.tsx,92,42,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/brand/LogoGitHubPreview.tsx,113,42,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/brand/LogoGitHubPreview.tsx,168,58,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/settings/SpicetifyThemeGallery.tsx,168,37,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/settings/SpicetifyThemeGallery.tsx,187,81,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/settings/SpicetifyThemeGallery.tsx,209,57,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/settings/SpicetifyThemeGallery.tsx,246,45,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/settings/SpicetifyThemeGallery.tsx,247,49,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/settings/SpicetifyThemeGallery.tsx,250,37,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/social/JamSession.tsx,133,23,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/ScreenshotService.tsx,138,27,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/ScreenshotService.tsx,153,47,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/ScreenshotService.tsx,153,35,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/pages/tools/ScreenshotService.tsx,179,47,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/ScreenshotService.tsx,179,35,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/pages/tools/ScreenshotService.tsx,208,47,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/ScreenshotService.tsx,241,65,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/VersionComparison.tsx,106,54,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/VersionComparison.tsx,167,29,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/VersionComparison.tsx,185,49,text-muted,text-muted,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/VersionComparison.tsx,185,37,text-muted-var,text-[var(--text-muted)],ALTA,Não,Variável CSS --text-muted pode ter baixo contraste,Verificar valor de --text-muted no tema
src/pages/tools/VersionComparison.tsx,193,54,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/VersionComparison.tsx,226,45,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/VersionComparison.tsx,241,81,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/VersionComparison.tsx,461,52,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/VersionComparison.tsx,475,42,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/VersionComparison.tsx,482,42,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/VersionComparison.tsx,496,42,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/VersionComparison.tsx,503,42,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/VersionComparison.tsx,510,42,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/VersionComparison.tsx,519,48,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/VersionComparison.tsx,526,42,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/pages/tools/VersionComparison.tsx,530,80,text-muted,text-muted-foreground,ALTA,Não,Classe text-muted pode ter baixo contraste,Verificar se --muted-foreground tem ratio >= 4.5:1
src/components/GlobalSearchModal.tsx,138,76,opacity-30,opacity-30,CRÍTICA,Não,Opacidade 30% causa contraste muito baixo,Remover ou usar cor visível
src/components/GlobalSearchModal.tsx,149,76,opacity-30,opacity-30,CRÍTICA,Não,Opacidade 30% causa contraste muito baixo,Remover ou usar cor visível
src/components/settings/VoiceAnalyticsCharts.tsx,20,76,opacity-30,opacity-30,CRÍTICA,Não,Opacidade 30% causa contraste muito baixo,Remover ou usar cor visível
src/components/settings/VoiceCommandHistory.tsx,79,54,opacity-30,opacity-30,CRÍTICA,Não,Opacidade 30% causa contraste muito baixo,Remover ou usar cor visível
src/pages/tools/ComponentsShowcase.tsx,407,68,opacity-30,opacity-30,CRÍTICA,Não,Opacidade 30% causa contraste muito baixo,Remover ou usar cor visível
src/pages/youtube/YouTubeMusicBrowser.tsx,186,62,opacity-30,opacity-30,CRÍTICA,Não,Opacidade 30% causa contraste muito baixo,Remover ou usar cor visível
src/pages/youtube/YouTubeMusicLibrary.tsx,137,62,opacity-30,opacity-30,CRÍTICA,Não,Opacidade 30% causa contraste muito baixo,Remover ou usar cor visível
src/pages/youtube/YouTubeMusicLibrary.tsx,182,62,opacity-30,opacity-30,CRÍTICA,Não,Opacidade 30% causa contraste muito baixo,Remover ou usar cor visível
src/pages/youtube/YouTubeMusicLibrary.tsx,220,61,opacity-30,opacity-30,CRÍTICA,Não,Opacidade 30% causa contraste muito baixo,Remover ou usar cor visível
src/pages/youtube/YouTubeMusicLibrary.tsx,255,62,opacity-30,opacity-30,CRÍTICA,Não,Opacidade 30% causa contraste muito baixo,Remover ou usar cor visível
src/pages/youtube/YouTubeMusicPlaylist.tsx,200,56,opacity-30,opacity-30,CRÍTICA,Não,Opacidade 30% causa contraste muito baixo,Remover ou usar cor visível
src/pages/youtube/YouTubeMusicSearch.tsx,115,57,opacity-30,opacity-30,CRÍTICA,Não,Opacidade 30% causa contraste muito baixo,Remover ou usar cor visível
src/components/audit/AuditLogViewer.tsx,295,56,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/github/SyncHistoryPanel.tsx,38,58,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/index-page/IndexHeader.tsx,92,28,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/jam/JamReactions.tsx,86,38,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/settings/ClientsManagementSection.tsx,449,58,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/settings/LocalMusicSection.tsx,269,62,opacity-60,opacity-60,MÉDIA,Não,Opacidade 60% reduz contraste significativamente,Usar cor com contraste adequado em vez de opacidade
src/components/settings/MusicIntegrationsSection.tsx,101,31,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/settings/MusicIntegrationsSection.tsx,164,74,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/settings/NtpConfigSection.tsx,244,185,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/settings/ScriptRefactorSection.tsx,577,53,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/settings/ScriptRefactorSection.tsx,697,55,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/settings/ScriptRefactorSection.tsx,734,57,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/settings/SettingsDashboard.tsx,337,74,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/settings/SettingsFAQ.tsx,430,57,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/settings/SettingsSection.tsx,67,123,opacity-60,opacity-60,MÉDIA,Não,Opacidade 60% reduz contraste significativamente,Usar cor com contraste adequado em vez de opacidade
src/components/settings/SpotifySetupWizard.tsx,649,83,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/settings/SpotifySetupWizard.tsx,658,83,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/settings/StorjSection.tsx,286,66,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/settings/StorjSection.tsx,397,84,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/settings/SystemUrlsSection.tsx,216,145,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/settings/VolumeNormalizationSection.tsx,62,44,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/spotify/SpotifyPanel.tsx,380,65,opacity-60,opacity-60,MÉDIA,Não,Opacidade 60% reduz contraste significativamente,Usar cor com contraste adequado em vez de opacidade
src/components/spotify/SpotifyPanel.tsx,475,82,opacity-60,opacity-60,MÉDIA,Não,Opacidade 60% reduz contraste significativamente,Usar cor com contraste adequado em vez de opacidade
src/components/system/TraceViewer.tsx,357,49,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/wiki/WikiNavigation.tsx,373,74,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/components/wiki/WikiNavigation.tsx,526,67,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/pages/brand/BrandGuidelines.tsx,385,45,text-slate-400,text-slate-400,MÉDIA,Não,Slate 400 pode ter baixo contraste,Verificar contraste no tema atual
src/pages/tools/LyricsTest.tsx,280,63,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/pages/tools/VersionComparison.tsx,242,57,opacity-50,opacity-50,MÉDIA,Não,Opacidade 50% reduz contraste pela metade,Usar cor com contraste adequado em vez de opacidade
src/pages/tools/WcagExceptions.tsx,286,113,text-gray-400,text-gray-400,MÉDIA,Não,Cinza 400 (#9ca3af) tem contraste ~3.5:1 em fundo escuro,Usar text-gray-300 ou mais claro
